CY_Month_Number,Year,Statistical_Group,Statistical_Category,Statistical_Detail,Count_IMs,Value,commodity,Stat_Redaction
9,2022,1-Production,1-Production,6-Hard Cider,270,3170465,Wine,FALSE
9,2022,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,2175,50729414,Wine,FALSE
9,2022,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,537,820428,Wine,FALSE
9,2022,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,226,258709,Wine,FALSE
9,2022,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,417,2684683,Wine,FALSE
9,2022,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,407,4526181,Wine,FALSE
9,2022,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,2256,58235107,Wine,FALSE
9,2022,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,221,784309,Wine,FALSE
9,2022,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,779,8660884,Wine,FALSE
9,2022,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,177,7827616,Wine,FALSE
9,2022,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,193,89847,Wine,FALSE
9,2022,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,72,350052,Wine,FALSE
9,2022,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,127,2950259,Wine,FALSE
9,2022,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,23,2894554,Wine,FALSE
9,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,3010,842589751,Wine,FALSE
9,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,1053,13082407,Wine,FALSE
9,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,87,2470528,Wine,FALSE
9,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,227,1631609,Wine,FALSE
9,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,570,25751948,Wine,FALSE
9,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,390,4196166,Wine,FALSE
9,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1940,210952415,Wine,FALSE
9,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,2840,678769994,Wine,FALSE
10,2022,1-Production,0-Category Total,1-Production,634,134471531,Wine,FALSE
10,2022,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,853,54632410,Wine,FALSE
10,2022,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,853,54632410,Wine,FALSE
10,2022,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,423,12618469,Wine,FALSE
10,2022,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,121,5565585,Wine,FALSE
10,2022,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1407,935172691,Wine,FALSE
10,2022,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1407,935172691,Wine,FALSE
10,2022,01-Count of IMs,01-Count of IMs,Number of Industry Members,1616,1616,Wine,FALSE
10,2022,1-Production,1-Production,1-Low Alcohol %,591,124402596,Wine,FALSE
10,2022,1-Production,1-Production,2-Medium and High Alcohol %,121,5356960,Wine,FALSE
10,2022,1-Production,1-Production,4-Artificially Carbonated Wine,23,110713,Wine,FALSE
10,2022,1-Production,1-Production,5-Sparkling Wine,26,2605382,Wine,FALSE
10,2022,1-Production,1-Production,6-Hard Cider,65,1995880,Wine,FALSE
10,2022,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,793,47748057,Wine,FALSE
10,2022,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,248,800158,Wine,FALSE
10,2022,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,103,200937,Wine,FALSE
10,2022,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,209,2870999,Wine,FALSE
10,2022,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,102,3012259,Wine,FALSE
10,2022,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,832,54429944,Wine,FALSE
10,2022,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,52,202466,Wine,FALSE
10,2022,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,391,7080699,Wine,FALSE
10,2022,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,,,Wine,TRUE
10,2022,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,101,86892,Wine,FALSE
10,2022,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,,,Wine,TRUE
10,2022,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,108,2612399,Wine,FALSE
10,2022,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,25,2953186,Wine,FALSE
10,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1361,893303877,Wine,FALSE
10,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,567,10804391,Wine,FALSE
10,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,56,1887517,Wine,FALSE
10,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,123,1425093,Wine,FALSE
10,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,336,24853778,Wine,FALSE
10,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,114,2898034,Wine,FALSE
10,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,980,194863322,Wine,FALSE
10,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1241,740309369,Wine,FALSE
11,2022,1-Production,0-Category Total,1-Production,706,115193765,Wine,FALSE
11,2022,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,849,54312451,Wine,FALSE
11,2022,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,849,54312451,Wine,FALSE
11,2022,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,423,11414280,Wine,FALSE
11,2022,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,120,5630995,Wine,FALSE
11,2022,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1404,989532148,Wine,FALSE
11,2022,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1404,989532148,Wine,FALSE
11,2022,01-Count of IMs,01-Count of IMs,Number of Industry Members,1606,1606,Wine,FALSE
11,2022,1-Production,1-Production,1-Low Alcohol %,675,105871217,Wine,FALSE
11,2022,1-Production,1-Production,2-Medium and High Alcohol %,117,4633720,Wine,FALSE
11,2022,1-Production,1-Production,4-Artificially Carbonated Wine,15,65334,Wine,FALSE
11,2022,1-Production,1-Production,5-Sparkling Wine,31,2547016,Wine,FALSE
11,2022,1-Production,1-Production,6-Hard Cider,62,2076477,Wine,FALSE
11,2022,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,798,46717851,Wine,FALSE
11,2022,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,248,1155899,Wine,FALSE
11,2022,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,95,203418,Wine,FALSE
11,2022,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,221,3228018,Wine,FALSE
11,2022,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,96,3007265,Wine,FALSE
11,2022,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,830,53349486,Wine,FALSE
11,2022,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,48,962965,Wine,FALSE
11,2022,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,391,7374070,Wine,FALSE
11,2022,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,,,Wine,TRUE
11,2022,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,96,73851,Wine,FALSE
11,2022,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,,,Wine,TRUE
11,2022,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,109,2796378,Wine,FALSE
11,2022,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,20,2834617,Wine,FALSE
11,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1355,947464357,Wine,FALSE
11,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,564,10459174,Wine,FALSE
11,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,56,2517155,Wine,FALSE
11,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,120,1366121,Wine,FALSE
11,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,339,24358595,Wine,FALSE
11,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,122,3366747,Wine,FALSE
11,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,986,190048156,Wine,FALSE
11,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1233,799483992,Wine,FALSE
12,2022,1-Production,0-Category Total,1-Production,6247,157753898,Wine,FALSE
12,2022,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,6143,66071458,Wine,FALSE
12,2022,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,6143,66071458,Wine,FALSE
12,2022,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,3046,11843521,Wine,FALSE
12,2022,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,205,4716501,Wine,FALSE
12,2022,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,7487,1110043579,Wine,FALSE
12,2022,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,7487,1110043579,Wine,FALSE
12,2022,01-Count of IMs,01-Count of IMs,Number of Industry Members,9270,9270,Wine,FALSE
12,2022,1-Production,1-Production,1-Low Alcohol %,5821,144567616,Wine,FALSE
12,2022,1-Production,1-Production,2-Medium and High Alcohol %,775,6512463,Wine,FALSE
12,2022,1-Production,1-Production,4-Artificially Carbonated Wine,184,182620,Wine,FALSE
12,2022,1-Production,1-Production,5-Sparkling Wine,310,1189017,Wine,FALSE
12,2022,1-Production,1-Production,6-Hard Cider,825,5302182,Wine,FALSE
12,2022,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,5672,57187247,Wine,FALSE
12,2022,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,1193,1145974,Wine,FALSE
12,2022,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,438,367287,Wine,FALSE
12,2022,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,823,2912901,Wine,FALSE
12,2022,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,984,4458049,Wine,FALSE
12,2022,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,5826,64206614,Wine,FALSE
12,2022,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,722,1864844,Wine,FALSE
12,2022,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,2832,8151155,Wine,FALSE
12,2022,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,,,Wine,TRUE
12,2022,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,,,Wine,TRUE
12,2022,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,,,Wine,TRUE
12,2022,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,152,2503790,Wine,FALSE
12,2022,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,65,2212711,Wine,FALSE
12,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,7086,1065321064,Wine,FALSE
12,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,1856,11962394,Wine,FALSE
12,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,117,2519995,Wine,FALSE
12,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,388,1337501,Wine,FALSE
12,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,925,22931753,Wine,FALSE
12,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,895,5970872,Wine,FALSE
12,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,4603,190602550,Wine,FALSE
12,2022,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,6648,919441029,Wine,FALSE
1,2023,1-Production,0-Category Total,1-Production,597,61480896,Wine,FALSE
1,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,886,50196136,Wine,FALSE
1,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,886,50196136,Wine,FALSE
1,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,422,9854477,Wine,FALSE
1,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,113,4744818,Wine,FALSE
1,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1398,1061220628,Wine,FALSE
1,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1398,1061220628,Wine,FALSE
1,2023,01-Count of IMs,01-Count of IMs,Number of Industry Members,1602,1602,Wine,FALSE
1,2023,1-Production,1-Production,1-Low Alcohol %,560,54837249,Wine,FALSE
1,2023,1-Production,1-Production,2-Medium and High Alcohol %,127,3229916,Wine,FALSE
1,2023,1-Production,1-Production,4-Artificially Carbonated Wine,17,69922,Wine,FALSE
1,2023,1-Production,1-Production,5-Sparkling Wine,35,1667076,Wine,FALSE
1,2023,1-Production,1-Production,6-Hard Cider,63,1676731,Wine,FALSE
1,2023,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,834,44609170,Wine,FALSE
1,2023,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,240,806919,Wine,FALSE
1,2023,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,91,171395,Wine,FALSE
1,2023,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,218,1778649,Wine,FALSE
1,2023,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,100,2830003,Wine,FALSE
1,2023,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,861,48877375,Wine,FALSE
1,2023,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,65,1318762,Wine,FALSE
1,2023,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,397,6433053,Wine,FALSE
1,2023,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,83,3038593,Wine,FALSE
1,2023,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,86,53720,Wine,FALSE
1,2023,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,29,329111,Wine,FALSE
1,2023,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,101,2127673,Wine,FALSE
1,2023,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,23,2617146,Wine,FALSE
1,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1346,1020074647,Wine,FALSE
1,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,573,11277265,Wine,FALSE
1,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,53,2342635,Wine,FALSE
1,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,114,1186614,Wine,FALSE
1,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,336,22235622,Wine,FALSE
1,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,127,4103843,Wine,FALSE
1,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,975,175463042,Wine,FALSE
1,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1238,885757585,Wine,FALSE
2,2023,1-Production,0-Category Total,1-Production,528,31214067,Wine,FALSE
2,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,910,48059369,Wine,FALSE
2,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,910,48059369,Wine,FALSE
2,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,428,9227840,Wine,FALSE
2,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,114,4487395,Wine,FALSE
2,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1383,1039011029,Wine,FALSE
2,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1383,1039011029,Wine,FALSE
2,2023,01-Count of IMs,01-Count of IMs,Number of Industry Members,1596,1596,Wine,FALSE
2,2023,1-Production,1-Production,1-Low Alcohol %,493,23415305,Wine,FALSE
2,2023,1-Production,1-Production,2-Medium and High Alcohol %,116,3609968,Wine,FALSE
2,2023,1-Production,1-Production,4-Artificially Carbonated Wine,24,112363,Wine,FALSE
2,2023,1-Production,1-Production,5-Sparkling Wine,41,2413459,Wine,FALSE
2,2023,1-Production,1-Production,6-Hard Cider,62,1662973,Wine,FALSE
2,2023,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,860,42532938,Wine,FALSE
2,2023,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,241,1020961,Wine,FALSE
2,2023,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,94,185275,Wine,FALSE
2,2023,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,211,1806251,Wine,FALSE
2,2023,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,100,2513944,Wine,FALSE
2,2023,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,888,47429317,Wine,FALSE
2,2023,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,54,630052,Wine,FALSE
2,2023,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,394,5490656,Wine,FALSE
2,2023,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,,,Wine,TRUE
2,2023,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,90,37047,Wine,FALSE
2,2023,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,,,Wine,TRUE
2,2023,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,105,2165059,Wine,FALSE
2,2023,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,16,2322336,Wine,FALSE
2,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1334,997507445,Wine,FALSE
2,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,574,11350008,Wine,FALSE
2,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,52,2375591,Wine,FALSE
2,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,115,1141037,Wine,FALSE
2,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,334,22535184,Wine,FALSE
2,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,127,4101764,Wine,FALSE
2,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,975,179928961,Wine,FALSE
2,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1227,859082068,Wine,FALSE
3,2023,1-Production,0-Category Total,1-Production,1369,31067417,Wine,FALSE
3,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,2433,61444451,Wine,FALSE
3,2023,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,2433,61444451,Wine,FALSE
3,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,864,14055609,Wine,FALSE
3,2023,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,150,5985806,Wine,FALSE
3,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,3184,1035354838,Wine,FALSE
3,2023,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,3184,1035354838,Wine,FALSE
3,2023,01-Count of IMs,01-Count of IMs,Number of Industry Members,3746,3746,Wine,FALSE
3,2023,1-Production,1-Production,1-Low Alcohol %,1210,21235184,Wine,FALSE
3,2023,1-Production,1-Production,2-Medium and High Alcohol %,237,3375568,Wine,FALSE
3,2023,1-Production,1-Production,4-Artificially Carbonated Wine,70,253318,Wine,FALSE
3,2023,1-Production,1-Production,5-Sparkling Wine,96,2854545,Wine,FALSE
3,2023,1-Production,1-Production,6-Hard Cider,302,3348802,Wine,FALSE
3,2023,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,2241,53760136,Wine,FALSE
3,2023,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,521,1165379,Wine,FALSE
3,2023,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,257,339512,Wine,FALSE
3,2023,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,438,2298859,Wine,FALSE
3,2023,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,420,3880565,Wine,FALSE
3,2023,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,2313,60205842,Wine,FALSE
3,2023,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,230,1238609,Wine,FALSE
3,2023,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,789,9208012,Wine,FALSE
3,2023,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,192,4191802,Wine,FALSE
3,2023,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,200,48372,Wine,FALSE
3,2023,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,81,607424,Wine,FALSE
3,2023,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,128,2949558,Wine,FALSE
3,2023,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,29,3036249,Wine,FALSE
3,2023,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,3021,991410263,Wine,FALSE
